ts,pa
2020-09-10 01:48:19,100107
2020-09-10 01:49:19,100103
2020-09-10 01:50:19,100105
2020-09-10 01:51:19,100105
2020-09-10 01:52:19,100106
2020-09-10 01:53:19,100108
2020-09-10 01:54:19,100112
2020-09-10 01:55:19,100113
2020-09-10 01:56:19,100112
2020-09-10 01:57:19,100111
2020-09-10 01:58:19,100110
2020-09-10 01:59:19,100113
2020-09-10 02:00:19,100109
2020-09-10 02:01:19,100111
2020-09-10 02:02:19,100107
2020-09-10 02:03:19,100113
2020-09-10 02:04:19,100109
2020-09-10 02:05:19,100110
2020-09-10 02:06:19,100114
2020-09-10 02:07:19,100116
2020-09-10 02:08:19,100114
2020-09-10 02:09:19,100117
2020-09-10 02:10:19,100118
2020-09-10 02:11:19,100119
2020-09-10 02:12:19,100122
2020-09-10 02:13:19,100118
2020-09-10 02:14:19,100121
2020-09-10 02:15:19,100119
2020-09-10 02:16:19,100121
2020-09-10 02:17:19,100117
2020-09-10 02:18:19,100112
2020-09-10 02:19:19,100115
2020-09-10 02:20:19,100113
2020-09-10 02:21:19,100112
2020-09-10 02:22:19,100113
2020-09-10 02:23:19,100110
2020-09-10 02:24:19,100110
2020-09-10 02:25:19,100116
2020-09-10 02:26:19,100117
2020-09-10 02:27:19,100115
2020-09-10 02:28:19,100111
2020-09-10 02:29:19,100110
2020-09-10 02:30:19,100112
2020-09-10 02:31:19,100112
2020-09-10 02:32:19,100112
2020-09-10 02:33:19,100111
2020-09-10 02:34:19,100111
2020-09-10 02:35:20,100112
2020-09-10 02:36:20,100109
2020-09-10 02:37:20,100111
2020-09-10 02:38:20,100107
2020-09-10 02:39:20,100108
2020-09-10 02:40:20,100109
2020-09-10 02:41:20,100107
2020-09-10 02:42:20,100107
2020-09-10 02:43:20,100103
2020-09-10 02:44:20,100106
2020-09-10 02:45:20,100104
2020-09-10 02:46:20,100104
2020-09-10 02:47:20,100105
2020-09-10 02:48:20,100103
2020-09-10 02:49:20,100103
2020-09-10 02:50:20,100106
2020-09-10 02:51:20,100106
2020-09-10 02:52:20,100106
2020-09-10 02:53:20,100104
2020-09-10 02:54:20,100108
2020-09-10 02:55:20,100108
2020-09-10 02:56:20,100109
2020-09-10 02:57:20,100107
2020-09-10 02:58:20,100108
2020-09-10 02:59:20,100107
2020-09-10 03:00:20,100109
2020-09-10 03:01:20,100108
2020-09-10 03:02:20,100107
2020-09-10 03:03:20,100109
2020-09-10 03:04:20,100108
2020-09-10 03:05:20,100108
2020-09-10 03:06:20,100104
2020-09-10 03:07:20,100103
2020-09-10 03:08:20,100101
2020-09-10 03:09:20,100103
2020-09-10 03:10:20,100100
2020-09-10 03:11:20,100100
2020-09-10 03:12:21,100099
2020-09-10 03:13:21,100098
2020-09-10 03:14:21,100098
2020-09-10 03:15:20,100096
2020-09-10 03:16:20,100097
2020-09-10 03:17:21,100098
2020-09-10 03:18:21,100094
2020-09-10 03:19:21,100095
2020-09-10 03:20:21,100099
2020-09-10 03:21:21,100096
2020-09-10 03:22:21,100101
2020-09-10 03:23:21,100102
2020-09-10 03:24:21,100101
2020-09-10 03:25:21,100103
2020-09-10 03:26:21,100104
2020-09-10 03:27:21,100103
2020-09-10 03:28:21,100106
2020-09-10 03:29:21,100100
2020-09-10 03:30:21,100103
2020-09-10 03:31:21,100101
2020-09-10 03:32:21,100101
2020-09-10 03:33:21,100101
2020-09-10 03:34:21,100104
2020-09-10 03:35:21,100104
2020-09-10 03:36:21,100107
2020-09-10 03:37:21,100109
2020-09-10 03:38:21,100106
2020-09-10 03:39:21,100108
2020-09-10 03:40:21,100111
2020-09-10 03:41:21,100112
2020-09-10 03:42:21,100110
2020-09-10 03:43:21,100110
2020-09-10 03:44:21,100111
2020-09-10 03:45:21,100110
2020-09-10 03:46:21,100110
2020-09-10 03:47:21,100108
2020-09-10 03:48:21,100108
2020-09-10 03:49:21,100109
2020-09-10 03:50:21,100107
2020-09-10 03:51:21,100108
2020-09-10 03:52:21,100106
2020-09-10 03:53:21,100108
2020-09-10 03:54:21,100107
2020-09-10 03:55:21,100113
2020-09-10 03:56:21,100110
2020-09-10 03:57:21,100115
2020-09-10 03:58:21,100114
2020-09-10 03:59:21,100115
2020-09-10 04:00:21,100114
2020-09-10 04:01:21,100113
2020-09-10 04:02:21,100113
2020-09-10 04:03:21,100113
2020-09-10 04:04:21,100109
2020-09-10 04:05:21,100105
2020-09-10 04:06:21,100109
2020-09-10 04:07:21,100108
2020-09-10 04:08:21,100110
2020-09-10 04:09:21,100109
2020-09-10 04:10:21,100106
2020-09-10 04:11:22,100110
2020-09-10 04:12:22,100109
2020-09-10 04:13:22,100107
2020-09-10 04:14:22,100106
2020-09-10 04:15:22,100105
2020-09-10 04:16:22,100106
2020-09-10 04:17:22,100110
2020-09-10 04:18:22,100110
2020-09-10 04:19:22,100109
2020-09-10 04:20:22,100110
2020-09-10 04:21:22,100112
2020-09-10 04:22:22,100114
2020-09-10 04:23:22,100112
2020-09-10 04:24:22,100113
2020-09-10 04:25:22,100112
2020-09-10 04:26:22,100112
2020-09-10 04:27:22,100114
2020-09-10 04:28:22,100117
2020-09-10 04:29:22,100118
2020-09-10 04:30:22,100117
2020-09-10 04:31:22,100118
2020-09-10 04:32:22,100117
2020-09-10 04:33:22,100119
2020-09-10 04:34:22,100120
2020-09-10 04:35:22,100123
2020-09-10 04:36:22,100122
2020-09-10 04:37:22,100123
2020-09-10 04:38:22,100126
2020-09-10 04:39:22,100126
2020-09-10 04:40:22,100130
2020-09-10 04:41:22,100128
2020-09-10 04:42:22,100125
2020-09-10 04:43:22,100123
2020-09-10 04:44:22,100125
2020-09-10 04:45:22,100121
2020-09-10 04:46:22,100127
2020-09-10 04:47:22,100122
2020-09-10 04:48:22,100121
2020-09-10 04:49:22,100121
2020-09-10 04:50:22,100120
2020-09-10 04:51:22,100121
2020-09-10 04:52:22,100120
2020-09-10 04:53:22,100123
2020-09-10 04:54:22,100122
2020-09-10 04:55:22,100122
2020-09-10 04:56:22,100123
2020-09-10 04:57:22,100123
2020-09-10 04:58:22,100121
2020-09-10 04:59:22,100123
2020-09-10 05:00:22,100120
2020-09-10 05:01:22,100118
2020-09-10 05:02:22,100116
2020-09-10 05:03:22,100115
2020-09-10 05:04:22,100117
2020-09-10 05:05:22,100120
2020-09-10 05:06:22,100117
2020-09-10 05:07:22,100120
2020-09-10 05:08:22,100117
2020-09-10 05:09:22,100115
2020-09-10 05:10:22,100119
2020-09-10 05:11:22,100118
2020-09-10 05:12:22,100117
2020-09-10 05:13:22,100115
2020-09-10 05:14:22,100114
2020-09-10 05:15:22,100112
2020-09-10 05:16:22,100111
2020-09-10 05:17:22,100113
2020-09-10 05:18:22,100113
2020-09-10 05:19:22,100113
2020-09-10 05:20:22,100114
2020-09-10 05:21:22,100111
2020-09-10 05:22:22,100114
2020-09-10 05:23:22,100111
2020-09-10 05:24:22,100113
2020-09-10 05:25:22,100114
2020-09-10 05:26:22,100113
2020-09-10 05:27:22,100116
2020-09-10 05:28:22,100115
2020-09-10 05:29:22,100115
2020-09-10 05:30:22,100117
2020-09-10 05:31:22,100116
2020-09-10 05:32:22,100117
2020-09-10 05:33:22,100120
2020-09-10 05:34:22,100122
2020-09-10 05:35:22,100117
2020-09-10 05:36:22,100123
2020-09-10 05:37:22,100125
2020-09-10 05:38:22,100122
2020-09-10 05:39:22,100123
2020-09-10 05:40:22,100125
2020-09-10 05:41:22,100125
2020-09-10 05:42:22,100125
2020-09-10 05:43:22,100126
2020-09-10 05:44:22,100121
2020-09-10 05:45:22,100122
2020-09-10 05:46:22,100122
2020-09-10 05:47:22,100117
2020-09-10 05:48:22,100124
2020-09-10 05:49:22,100123
2020-09-10 05:50:22,100125
2020-09-10 05:51:22,100124
2020-09-10 05:52:22,100122
2020-09-10 05:53:22,100121
2020-09-10 05:54:22,100122
2020-09-10 05:55:22,100122
2020-09-10 05:56:22,100120
2020-09-10 05:57:22,100125
2020-09-10 05:58:22,100123
2020-09-10 05:59:22,100121
2020-09-10 06:00:22,100126
2020-09-10 06:01:22,100122
2020-09-10 06:02:22,100123
2020-09-10 06:03:22,100124
2020-09-10 06:04:22,100125
2020-09-10 06:05:22,100122
2020-09-10 06:06:22,100125
2020-09-10 06:07:22,100123
2020-09-10 06:08:22,100123
2020-09-10 06:09:22,100125
2020-09-10 06:10:22,100125
2020-09-10 06:11:22,100127
2020-09-10 06:12:22,100123
2020-09-10 06:13:22,100125
2020-09-10 06:14:22,100126
2020-09-10 06:15:22,100122
2020-09-10 06:16:22,100121
2020-09-10 06:17:22,100123
2020-09-10 06:18:22,100121
2020-09-10 06:19:22,100117
2020-09-10 06:20:22,100114
2020-09-10 06:21:22,100114
2020-09-10 06:22:22,100117
2020-09-10 06:23:22,100112
2020-09-10 06:24:22,100117
2020-09-10 06:25:22,100120
2020-09-10 06:26:22,100117
2020-09-10 06:27:22,100119
2020-09-10 06:28:22,100124
2020-09-10 06:29:22,100124
2020-09-10 06:30:22,100123
2020-09-10 06:31:22,100122
2020-09-10 06:32:22,100121
2020-09-10 06:33:22,100124
2020-09-10 06:34:22,100126
2020-09-10 06:35:22,100125
2020-09-10 06:36:22,100126
2020-09-10 06:37:22,100125
2020-09-10 06:38:22,100129
2020-09-10 06:39:22,100128
2020-09-10 06:40:22,100134
2020-09-10 06:41:22,100136
2020-09-10 06:42:22,100136
2020-09-10 06:43:22,100134
2020-09-10 06:44:22,100132
2020-09-10 06:45:22,100132
2020-09-10 06:46:22,100128
2020-09-10 06:47:22,100129
2020-09-10 06:48:22,100131
2020-09-10 06:49:22,100128
2020-09-10 06:50:22,100131
2020-09-10 06:51:22,100131
2020-09-10 06:52:22,100129
2020-09-10 06:53:22,100138
2020-09-10 06:54:22,100135
2020-09-10 06:55:22,100135
2020-09-10 06:56:22,100136
2020-09-10 06:57:22,100136
2020-09-10 06:58:22,100138
2020-09-10 06:59:23,100133
2020-09-10 07:00:23,100132
2020-09-10 07:01:23,100132
2020-09-10 07:02:23,100133
2020-09-10 07:03:23,100132
2020-09-10 07:04:23,100131
2020-09-10 07:05:23,100129
2020-09-10 07:06:23,100131
2020-09-10 07:07:23,100127
2020-09-10 07:08:23,100128
2020-09-10 07:09:23,100132
2020-09-10 07:10:23,100130
2020-09-10 07:11:23,100134
2020-09-10 07:12:23,100132
2020-09-10 07:13:23,100135
2020-09-10 07:14:23,100139
2020-09-10 07:15:23,100140
2020-09-10 07:16:23,100142
2020-09-10 07:17:23,100145
2020-09-10 07:18:23,100144
2020-09-10 07:19:23,100152
2020-09-10 07:20:23,100148
2020-09-10 07:21:23,100147
2020-09-10 07:22:23,100149
2020-09-10 07:23:23,100153
2020-09-10 07:24:23,100151
2020-09-10 07:25:23,100153
2020-09-10 07:26:23,100153
2020-09-10 07:27:23,100156
2020-09-10 07:28:23,100152
2020-09-10 07:29:23,100152
2020-09-10 07:30:23,100151
2020-09-10 07:31:23,100153
2020-09-10 07:32:23,100155
2020-09-10 07:33:23,100151
2020-09-10 07:34:23,100154
2020-09-10 07:35:23,100152
2020-09-10 07:36:23,100153
2020-09-10 07:37:23,100155
2020-09-10 07:38:23,100157
2020-09-10 07:39:24,100158
2020-09-10 07:40:24,100158
2020-09-10 07:41:24,100161
2020-09-10 07:42:24,100161
2020-09-10 07:43:24,100162
2020-09-10 07:44:24,100167
2020-09-10 07:45:24,100165
2020-09-10 07:46:24,100168
2020-09-10 07:47:24,100166
2020-09-10 07:48:24,100166
2020-09-10 07:49:24,100166
2020-09-10 07:50:24,100172
2020-09-10 07:51:24,100169
2020-09-10 07:52:24,100169
2020-09-10 07:53:24,100169
2020-09-10 07:54:24,100169
2020-09-10 07:55:24,100169
2020-09-10 07:56:24,100169
2020-09-10 07:57:24,100169
2020-09-10 07:58:24,100170
2020-09-10 07:59:24,100168
2020-09-10 08:00:24,100170
2020-09-10 08:01:24,100172
2020-09-10 08:02:24,100174
2020-09-10 08:03:24,100177
2020-09-10 08:04:24,100175
2020-09-10 08:05:24,100178
2020-09-10 08:06:24,100175
2020-09-10 08:07:24,100175
2020-09-10 08:08:24,100178
2020-09-10 08:09:24,100179
2020-09-10 08:10:24,100178
2020-09-10 08:11:24,100183
2020-09-10 08:12:24,100184
2020-09-10 08:13:24,100186
2020-09-10 08:14:24,100186
2020-09-10 08:15:24,100188
2020-09-10 08:16:24,100186
2020-09-10 08:17:25,100191
2020-09-10 08:18:25,100189
2020-09-10 08:19:25,100194
2020-09-10 08:20:25,100193
2020-09-10 08:21:25,100193
2020-09-10 08:22:25,100196
2020-09-10 08:23:25,100191
2020-09-10 08:24:25,100192
2020-09-10 08:25:25,100191
2020-09-10 08:26:25,100193
2020-09-10 08:27:25,100194
2020-09-10 08:28:25,100195
2020-09-10 08:29:25,100195
2020-09-10 08:30:25,100194
2020-09-10 08:31:25,100196
2020-09-10 08:32:25,100197
2020-09-10 08:33:25,100196
2020-09-10 08:34:25,100196
2020-09-10 08:35:25,100197
2020-09-10 08:36:25,100190
2020-09-10 08:37:25,100195
2020-09-10 08:38:25,100197
2020-09-10 08:39:25,100200
2020-09-10 08:40:25,100201
2020-09-10 08:41:25,100203
2020-09-10 08:42:25,100206
2020-09-10 08:43:25,100208
2020-09-10 08:44:25,100211
2020-09-10 08:45:25,100213
2020-09-10 08:46:25,100215
2020-09-10 08:47:25,100218
2020-09-10 08:48:25,100221
2020-09-10 08:49:25,100220
2020-09-10 08:50:25,100220
2020-09-10 08:51:25,100221
2020-09-10 08:52:25,100219
2020-09-10 08:53:25,100221
2020-09-10 08:54:25,100217
2020-09-10 08:55:25,100217
2020-09-10 08:56:25,100215
2020-09-10 08:57:25,100214
2020-09-10 08:58:25,100214
2020-09-10 08:59:25,100211
2020-09-10 09:00:25,100207
2020-09-10 09:01:25,100208
2020-09-10 09:02:25,100199
2020-09-10 09:03:25,100201
2020-09-10 09:04:25,100199
2020-09-10 09:05:25,100202
2020-09-10 09:06:25,100202
2020-09-10 09:07:25,100202
2020-09-10 09:08:25,100203
2020-09-10 09:09:25,100204
2020-09-10 09:10:25,100206
2020-09-10 09:11:25,100213
2020-09-10 09:12:25,100215
2020-09-10 09:13:25,100215
2020-09-10 09:14:25,100218
2020-09-10 09:15:25,100220
2020-09-10 09:16:25,100222
2020-09-10 09:17:25,100224
2020-09-10 09:18:25,100227
2020-09-10 09:19:25,100225
2020-09-10 09:20:25,100224
2020-09-10 09:21:25,100221
2020-09-10 09:22:25,100223
2020-09-10 09:23:25,100223
2020-09-10 09:24:25,100223
2020-09-10 09:25:26,100226
2020-09-10 09:26:26,100227
2020-09-10 09:27:26,100229
2020-09-10 09:28:26,100232
2020-09-10 09:29:26,100230
2020-09-10 09:30:26,100235
2020-09-10 09:31:26,100236
2020-09-10 09:32:26,100237
2020-09-10 09:33:26,100235
2020-09-10 09:34:26,100231
2020-09-10 09:35:26,100232
2020-09-10 09:36:26,100231
2020-09-10 09:37:26,100233
2020-09-10 09:38:26,100229
2020-09-10 09:39:26,100228
2020-09-10 09:40:26,100225
2020-09-10 09:41:26,100227
2020-09-10 09:42:26,100231
2020-09-10 09:43:26,100230
2020-09-10 09:44:26,100233
2020-09-10 09:45:26,100234
2020-09-10 09:46:26,100234
2020-09-10 09:47:26,100231
2020-09-10 09:48:26,100237
2020-09-10 09:49:26,100233
2020-09-10 09:50:26,100234
2020-09-10 09:51:26,100229
2020-09-10 09:52:26,100232
2020-09-10 09:53:26,100230
2020-09-10 09:54:26,100234
2020-09-10 09:55:26,100231
2020-09-10 09:56:26,100235
2020-09-10 09:57:26,100236
2020-09-10 09:58:26,100237
2020-09-10 09:59:26,100237
2020-09-10 10:00:26,100238
2020-09-10 10:01:26,100241
2020-09-10 10:02:26,100240
2020-09-10 10:03:26,100242
2020-09-10 10:04:26,100243
2020-09-10 10:05:26,100241
2020-09-10 10:06:26,100242
2020-09-10 10:07:26,100239
2020-09-10 10:08:26,100241
2020-09-10 10:09:26,100241
2020-09-10 10:10:26,100244
2020-09-10 10:11:26,100242
2020-09-10 10:12:26,100240
2020-09-10 10:13:26,100237
2020-09-10 10:14:26,100237
2020-09-10 10:15:26,100235
2020-09-10 10:16:26,100237
2020-09-10 10:17:26,100241
2020-09-10 10:18:26,100240
2020-09-10 10:19:26,100239
2020-09-10 10:20:26,100239
2020-09-10 10:21:26,100236
2020-09-10 10:22:26,100239
2020-09-10 10:23:26,100237
2020-09-10 10:24:26,100234
2020-09-10 10:25:26,100234
2020-09-10 10:26:26,100235
2020-09-10 10:27:26,100236
2020-09-10 10:28:26,100237
2020-09-10 10:29:26,100238
2020-09-10 10:30:26,100241
2020-09-10 10:31:26,100241
2020-09-10 10:32:26,100244
2020-09-10 10:33:26,100244
2020-09-10 10:34:26,100243
2020-09-10 10:35:27,100243
2020-09-10 10:36:27,100247
2020-09-10 10:37:27,100247
2020-09-10 10:38:27,100246
2020-09-10 10:39:27,100250
2020-09-10 10:40:27,100252
2020-09-10 10:41:27,100255
2020-09-10 10:42:27,100251
2020-09-10 10:43:27,100254
2020-09-10 10:44:27,100251
2020-09-10 10:45:27,100254
2020-09-10 10:46:27,100255
2020-09-10 10:47:27,100257
2020-09-10 10:48:27,100256
2020-09-10 10:49:27,100260
2020-09-10 10:50:27,100259
2020-09-10 10:51:27,100258
2020-09-10 10:52:27,100257
2020-09-10 10:53:27,100258
2020-09-10 10:54:27,100256
2020-09-10 10:55:27,100252
2020-09-10 10:56:27,100255
2020-09-10 10:57:27,100254
2020-09-10 10:58:27,100253
2020-09-10 10:59:27,100250
2020-09-10 11:00:27,100249
2020-09-10 11:01:27,100245
2020-09-10 11:02:27,100247
2020-09-10 11:03:27,100246
2020-09-10 11:04:27,100240
2020-09-10 11:05:27,100246
2020-09-10 11:06:27,100241
2020-09-10 11:07:27,100244
2020-09-10 11:08:27,100243
2020-09-10 11:09:27,100242
2020-09-10 11:10:28,100245
2020-09-10 11:11:28,100245
2020-09-10 11:12:28,100244
2020-09-10 11:13:28,100245
2020-09-10 11:14:28,100247
2020-09-10 11:15:28,100245
2020-09-10 11:16:28,100246
2020-09-10 11:17:28,100248
2020-09-10 11:18:28,100247
2020-09-10 11:19:28,100248
2020-09-10 11:20:28,100248
2020-09-10 11:21:28,100252
2020-09-10 11:22:28,100250
2020-09-10 11:23:28,100252
2020-09-10 11:24:28,100250
2020-09-10 11:25:28,100246
2020-09-10 11:26:28,100246
2020-09-10 11:27:28,100244
2020-09-10 11:28:28,100246
2020-09-10 11:29:28,100243
2020-09-10 11:30:28,100242
2020-09-10 11:31:28,100242
2020-09-10 11:32:28,100245
2020-09-10 11:33:28,100243
2020-09-10 11:34:28,100244
2020-09-10 11:35:28,100247
2020-09-10 11:36:28,100249
2020-09-10 11:37:28,100249
2020-09-10 11:38:28,100247
2020-09-10 11:39:28,100246
2020-09-10 11:40:28,100243
2020-09-10 11:41:28,100244
2020-09-10 11:42:28,100244
2020-09-10 11:43:28,100242
2020-09-10 11:44:29,100239
2020-09-10 11:45:29,100241
2020-09-10 11:46:29,100244
2020-09-10 11:47:29,100241
2020-09-10 11:48:29,100241
2020-09-10 11:49:28,100244
2020-09-10 11:50:28,100242
2020-09-10 11:51:28,100247
2020-09-10 11:52:28,100246
2020-09-10 11:53:28,100245
2020-09-10 11:54:29,100248
2020-09-10 11:55:29,100243
2020-09-10 11:56:29,100247
2020-09-10 11:57:29,100246
2020-09-10 11:58:29,100241
2020-09-10 11:59:29,100241
2020-09-10 12:00:29,100242
2020-09-10 12:01:29,100241
2020-09-10 12:02:29,100242
2020-09-10 12:03:29,100242
2020-09-10 12:04:29,100244
2020-09-10 12:05:29,100241
2020-09-10 12:06:29,100242
2020-09-10 12:07:29,100241
2020-09-10 12:08:29,100240
2020-09-10 12:09:29,100241
2020-09-10 12:10:29,100240
2020-09-10 12:11:29,100237
2020-09-10 12:12:29,100238
2020-09-10 12:13:29,100237
2020-09-10 12:14:29,100241
2020-09-10 12:15:29,100237
2020-09-10 12:16:29,100239
2020-09-10 12:17:29,100236
2020-09-10 12:18:29,100239
2020-09-10 12:19:29,100237
2020-09-10 12:20:29,100235
2020-09-10 12:21:29,100234
2020-09-10 12:22:29,100234
2020-09-10 12:23:29,100228
2020-09-10 12:24:29,100227
2020-09-10 12:25:29,100227
2020-09-10 12:26:29,100227
2020-09-10 12:27:29,100226
2020-09-10 12:28:29,100226
2020-09-10 12:29:29,100227
2020-09-10 12:30:29,100223
2020-09-10 12:31:29,100223
2020-09-10 12:32:29,100223
2020-09-10 12:33:29,100221
2020-09-10 12:34:29,100220
2020-09-10 12:35:29,100217
2020-09-10 12:36:29,100215
2020-09-10 12:37:29,100214
2020-09-10 12:38:29,100211
2020-09-10 12:39:29,100212
2020-09-10 12:40:29,100212
2020-09-10 12:41:29,100212
2020-09-10 12:42:29,100214
2020-09-10 12:43:29,100212
2020-09-10 12:44:29,100214
2020-09-10 12:45:29,100212
2020-09-10 12:46:29,100213
2020-09-10 12:47:29,100210
2020-09-10 12:48:29,100207
2020-09-10 12:49:29,100206
2020-09-10 12:50:29,100208
2020-09-10 12:51:29,100207
2020-09-10 12:52:29,100206
2020-09-10 12:53:29,100201
2020-09-10 12:54:29,100200
2020-09-10 12:55:29,100197
2020-09-10 12:56:29,100199
2020-09-10 12:57:29,100198
2020-09-10 12:58:29,100201
2020-09-10 12:59:29,100199
2020-09-10 13:00:29,100202
2020-09-10 13:01:29,100199
2020-09-10 13:02:29,100198
2020-09-10 13:03:29,100198
2020-09-10 13:04:29,100194
2020-09-10 13:05:29,100194
2020-09-10 13:06:29,100192
2020-09-10 13:07:29,100192
2020-09-10 13:08:29,100193
2020-09-10 13:09:29,100194
2020-09-10 13:10:29,100193
2020-09-10 13:11:29,100196
2020-09-10 13:12:29,100193
2020-09-10 13:13:29,100195
2020-09-10 13:14:29,100195
2020-09-10 13:15:29,100199
2020-09-10 13:16:29,100194
2020-09-10 13:17:29,100191
2020-09-10 13:18:29,100194
2020-09-10 13:19:29,100194
2020-09-10 13:20:29,100194
2020-09-10 13:21:29,100189
2020-09-10 13:22:29,100192
2020-09-10 13:23:29,100190
2020-09-10 13:24:29,100186
2020-09-10 13:25:29,100189
2020-09-10 13:26:29,100191
2020-09-10 13:27:29,100188
2020-09-10 13:28:29,100183
2020-09-10 13:29:29,100184
2020-09-10 13:30:29,100189
2020-09-10 13:31:29,100183
2020-09-10 13:32:29,100186
2020-09-10 13:33:29,100182
2020-09-10 13:34:29,100179
2020-09-10 13:35:29,100182
2020-09-10 13:36:29,100179
2020-09-10 13:37:29,100180
2020-09-10 13:38:29,100180
2020-09-10 13:39:29,100175
2020-09-10 13:40:29,100175
2020-09-10 13:41:29,100170
2020-09-10 13:42:29,100179
2020-09-10 13:43:29,100173
2020-09-10 13:44:29,100178
2020-09-10 13:45:29,100176
2020-09-10 13:46:29,100176
2020-09-10 13:47:29,100178
2020-09-10 13:48:29,100175
2020-09-10 13:49:29,100177
2020-09-10 13:50:29,100174
2020-09-10 13:51:29,100173
2020-09-10 13:52:29,100172
2020-09-10 13:53:29,100170
2020-09-10 13:54:29,100168
2020-09-10 13:55:29,100170
2020-09-10 13:56:29,100167
2020-09-10 13:57:29,100165
2020-09-10 13:58:29,100168
2020-09-10 13:59:29,100168
2020-09-10 14:00:29,100167
2020-09-10 14:01:29,100165
2020-09-10 14:02:29,100163
2020-09-10 14:03:29,100165
2020-09-10 14:04:29,100161
2020-09-10 14:05:29,100160
2020-09-10 14:06:29,100158
2020-09-10 14:07:29,100161
2020-09-10 14:08:29,100156
2020-09-10 14:09:29,100163
2020-09-10 14:10:29,100154
2020-09-10 14:11:29,100152
2020-09-10 14:12:29,100157
2020-09-10 14:13:29,100153
2020-09-10 14:14:29,100152
2020-09-10 14:15:29,100149
2020-09-10 14:16:29,100149
2020-09-10 14:17:29,100150
2020-09-10 14:18:29,100147
2020-09-10 14:19:29,100145
2020-09-10 14:20:29,100141
2020-09-10 14:21:29,100135
2020-09-10 14:22:29,100140
2020-09-10 14:23:29,100143
2020-09-10 14:24:29,100142
2020-09-10 14:25:30,100141
2020-09-10 14:26:30,100137
2020-09-10 14:27:30,100133
2020-09-10 14:28:30,100132
2020-09-10 14:29:30,100134
2020-09-10 14:30:30,100133
2020-09-10 14:31:30,100131
2020-09-10 14:32:30,100130
2020-09-10 14:33:30,100130
